,Cp,Ct,Ce,Rate
822,0.6804447680780221,0,1.7908829957437844,0.0
823,0.6781735731821732,0,1.7824436652135245,0.0
824,0.6759258127112815,0,1.7740512125140862,0.0
825,0.6737011925275427,0,1.7657054594755848,0.0
826,0.6714994222499877,0,1.7574062270467796,0.0
827,0.6693202152064321,0,1.749153335330324,0.0
828,0.6671632883860408,0,1.7409466036173822,0.0
829,0.6650283623924985,0,1.732785850421624,0.0
830,0.6629151613977806,0,1.7246708935126027,0.0
831,0.6608234130965137,0,1.7166015499485299,0.0
832,0.6587528486609215,0,1.7085776361084546,0.0
833,0.6567032026963461,0,1.700598967723853,0.0
834,0.6546742131973383,0,1.6926653599096442,0.0
835,0.65266562150431,0,1.6847766271946307,0.0
836,0.6506771722607406,0,1.6769325835513842,0.0
837,0.6487086133709312,0,1.669133042425575,0.0
838,0.6467596959582992,0,1.6613778167647597,0.0
839,0.6448301743242054,0,1.6536667190466305,0.0
840,0.6429198059073095,0,1.64599956130674,0.0
841,0.6410283512434438,0,1.6383761551657043,0.0
842,0.6391555739260016,0,1.630796311855895,0.0
843,0.6373012405668311,0,1.6232598422476279,0.0
844,0.6354651207576301,0,1.6157665568748538,0.0
845,0.6336469870318346,0,1.6083162659603627,0.0
846,0.6318466148269948,0,1.600908779440506,0.0
847,0.630063782447632,0,1.593543906989443,0.0
848,0.6282982710285714,0,1.5862214580429252,0.0
849,0.6265498644987436,0,1.578941241821616,0.0
850,0.6248183495454478,0,1.5717030673539623,0.0
851,0.623103515579075,0,1.5645067434986175,0.0
852,0.6214051546982795,0,1.5573520789664288,0.0
853,0.6197230616555979,0,1.5502388823419908,0.0
854,0.6180570338235067,0,1.543166962104774,0.0
855,0.6164068711609147,0,1.5361361266498363,0.0
856,0.6147723761800844,0,1.5291461843081207,0.0
857,0.6131533539139747,0,1.5221969433663476,0.0
858,0.611549611884004,0,1.5152882120865094,0.0
859,0.6099609600682233,0,1.5084197987249701,0.0
860,0.6083872108698979,0,1.5015915115511789,0.0
861,0.60682817908649,0,1.494803158866001,0.0
862,0.6052836818790391,0,1.4880545490196764,0.0
863,0.6037535387419332,0,1.4813454904294077,0.0
864,0.6022375714730666,0,1.4746757915965827,0.0
865,0.6007356041443802,0,1.4680452611236439,0.0
866,0.5992474630727785,0,1.4614537077306016,0.0
867,0.5977729767914176,0,1.454900940271202,0.0
868,0.5963119760213619,0,1.4483867677487556,0.0
869,0.5948642936436018,0,1.4419109993316275,0.0
870,0.5934297646714313,0,1.4354734443683983,0.0
871,0.5920082262231767,0,1.4290739124027014,0.0
872,0.5905995174952763,0,1.4227122131877368,0.0
873,0.5892034797357023,0,1.4163881567004741,0.0
874,0.5878199562177249,0,1.4101015531555419,0.0
875,0.5864487922140098,0,1.4038522130188142,0.0
876,0.585089834971049,0,1.3976399470206977,0.0
877,0.5837429336839172,0,1.3914645661691205,0.0
878,0.5824079394713518,0,1.3853258817622327,0.0
879,0.5810847053511516,0,1.3792237054008218,0.0
880,0.5797730862158904,0,1.3731578490004444,0.0
881,0.5784729388089402,0,1.3671281248032816,0.0
882,0.5771841217008025,0,1.3611343453897247,0.0
883,0.5759064952657416,0,1.3551763236896885,0.0
884,0.5746399216587167,0,1.3492538729936665,0.0
885,0.5733842647926096,0,1.343366806963521,0.0
886,0.5721393903157431,0,1.337514939643022,0.0
887,0.5709051655896877,0,1.3316980854681344,0.0
888,0.5696814596673511,0,1.3259160592770582,0.0
889,0.5684681432713489,0,1.3201686763200244,0.0
890,0.5672650887726516,0,1.3144557522688545,0.0
891,0.5660721701695052,0,1.3087771032262832,0.0
892,0.5648892630666204,0,1.3031325457350516,0.0
893,0.563716244654629,0,1.2975218967867714,0.0
894,0.5625529936898029,0,1.291944973830567,0.0
895,0.5613993904740318,0,1.286401594781497,0.0
896,0.5602553168350577,0,1.2808915780287602,0.0
897,0.5591206561069627,0,1.2754147424436881,0.0
898,0.5579952931109049,0,1.269970907387529,0.0
899,0.556879114136102,0,1.2645598927190267,0.0
900,0.5557720069210579,0,1.2591815188017963,0.0
901,0.5546738606350285,0,1.2538356065115026,0.0
902,0.5535845658597266,0,1.2485219772428413,0.0
903,0.5525040145712583,0,1.2432404529163297,0.0
904,0.5514321001222924,0,1.237990855984907,0.0
905,0.550368717224457,0,1.232773009440351,0.0
906,0.5493137619309615,0,1.2275867368195101,0.0
907,0.5482671316194411,0,1.2224318622103572,0.0
908,0.5472287249750198,0,1.2173082102578663,0.0
909,0.5461984419735917,0,1.2122156061697165,0.0
910,0.5451761838653141,0,1.2071538757218259,0.0
911,0.5441618531583139,0,1.2021228452637165,0.0
912,0.5431553536026004,0,1.1971223417237153,0.0
913,0.5421565901741857,0,1.1921521926139949,0.0
914,0.5411654690594069,0,1.1872122260354523,0.0
915,0.5401818976394489,0,1.1823022706824342,0.0
916,0.5392057844750666,0,1.1774221558473075,0.0
917,0.5382370392915005,0,1.1725717114248784,0.0
918,0.5372755729635867,0,1.1677507679166648,0.0
919,0.5363212975010572,0,1.1629591564350212,0.0
920,0.5353741260340266,0,1.1581967087071232,0.0
921,0.5344339727986678,0,1.1534632570788077,0.0
922,0.5335007531230671,0,1.1487586345182785,0.0
923,0.532574383413263,0,1.1440826746196748,0.0
924,0.5316547811394622,0,1.139435211606506,0.0
925,0.5307418648224327,0,1.1348160803349565,0.0
926,0.5298355540200704,0,1.1302251162970611,0.0
927,0.528935769314137,0,1.125662155623756,0.0
928,0.5280424322971697,0,1.1211270350878029,0.0
929,0.5271554655595556,0,1.1166195921065938,0.0
930,0.5262747926767732,0,1.112139664744836,0.0
931,0.525400338196797,0,1.1076870917171187,0.0
932,0.5245320276276615,0,1.1032617123903643,0.0
933,0.5236697874251877,0,1.0988633667861676,0.0
934,0.5228135449808623,0,1.094491895583024,0.0
935,0.5219632286098758,0,1.0901471401184477,0.0
936,0.5211187675393107,0,1.0858289423909824,0.0
937,0.5202800918964832,0,1.0815371450621096,0.0
938,0.5194471326974317,0,1.0772715914580508,0.0
939,0.5186198218355544,0,1.0730321255714699,0.0
940,0.5177980920703918,0,1.068818592063077,0.0
941,0.5169818770165511,0,1.0646308362631327,0.0
942,0.5161711111327751,0,1.0604687041728587,0.0
943,0.5153657297111486,0,1.056332042465754,0.0
944,0.5145656688664437,0,1.052220698488819,0.0
945,0.5137708655256017,0,1.048134520263689,0.0
946,0.5129812574173487,0,1.0440733564876796,0.0
947,0.512196783061945,0,1.040037056534745,0.0
948,0.5114173817610651,0,1.0360254704563518,0.0
949,0.5106429935878066,0,1.0320384489822674,0.0
950,0.5098735593768281,0,1.0280758435212694,0.0
951,0.5091090207146126,0,1.0241375061617715,0.0
952,0.508349319929855,0,1.020223289672373,0.0
953,0.5075944000839735,0,1.0163330475023298,0.0
954,0.5068442049617419,0,1.0124666337819503,0.0
955,0.5060986790620412,0,1.0086239033229165,0.0
956,0.5053577675887306,0,1.004804711618534,0.0
957,0.5046214164416345,0,1.0010089148439074,0.0
958,0.5038895722076445,0,0.9972363698560501,0.0
959,0.5031621821519366,0,0.9934869341939222,0.0
960,0.5024391942092994,0,0.9897604660784031,0.0
961,0.5017205569755728,0,0.986056824412198,0.0
962,0.5010062196991988,0,0.9823758687796795,0.0
963,0.500296132272877,0,0.9787174594466678,0.0
964,0.49959024522532935,0,0.9750814573601471,0.0
965,0.4988885097131694,0,0.9714677241479224,0.0
966,0.4981908775128751,0,0.9678761221182182,0.0
967,0.49749730101286455,0,0.9643065142592175,0.0
968,0.4968077332056738,0,0.9607587642385451,0.0
969,0.4961221276802338,0,0.9572327364026952,0.0
970,0.4954404386142466,0,0.9537282957764044,0.0
971,0.4947626207666588,0,0.9502453080619719,0.0
972,0.4940886294702314,0,0.9467836396385276,0.0
973,0.49341842062420516,0,0.9433431575612486,0.0
974,0.49275195068705857,0,0.939923729560527,0.0
975,0.49208917666935986,0,0.9365252240410886,0.0
976,0.4914300561267095,0,0.9331475100810633,0.0
977,0.49077454715277313,0,0.9297904574310101,0.0
978,0.490122608372404,0,0.9264539365128953,0.0
979,0.4894741989348531,0,0.9231378184190276,0.0
980,0.4888292785070659,0,0.9198419749109479,0.0
981,0.48818780726706523,0,0.9165662784182783,0.0
982,0.48754974589741856,0,0.9133106020375291,0.0
983,0.4869150555787893,0,0.9100748195308642,0.0
984,0.48628369798356974,0,0.9068588053248283,0.0
985,0.4856556352695962,0,0.9036624345090347,0.0
986,0.485030830073944,0,0.9004855828348148,0.0
987,0.4844092455068026,0,0.8973281267138322,0.0
988,0.48379084514542764,0,0.8941899432166587,0.0
989,0.48317559302817215,0,0.8910709100713173,0.0
990,0.48256345364859304,0,0.8879709056617894,0.0
991,0.4819543919496326,0,0.884889809026489,0.0
992,0.4813483733178752,0,0.8818274998567047,0.0
993,0.4807453635778779,0,0.8787838584950096,0.0
994,0.48014532898657203,0,0.8757587659336393,0.0
995,0.47954823622773735,0,0.8727521038128415,0.0
996,0.4789540524065473,0,0.8697637544191948,0.0
997,0.4783627450441829,0,0.8667936006838987,0.0
998,0.47777428207251643,0,0.8638415261810368,0.0
999,0.4771886318288628,0,0.8609074151258119,0.0
1000,0.4766057630507981,0,0.8579911523727551,0.0
1001,0.47602564487104454,0,0.8550926234139082,0.0
1002,0.4754482468124201,0,0.8522117143769824,0.0
1003,0.47487353878285393,0,0.8493483120234917,0.0
1004,0.4743014910704649,0,0.8465023037468629,0.0
1005,0.47373207433870257,0,0.8436735775705222,0.0
1006,0.47316525962155165,0,0.8408620221459603,0.0
1007,0.47260101831879653,0,0.8380675267507748,0.0
1008,0.47203932219134676,0,0.8352899812866917,0.0
1009,0.47148014335662275,0,0.8325292762775671,0.0
1010,0.47092345428400006,0,0.829785302867368,0.0
1011,0.470369227790312,0,0.8270579528181343,0.0
1012,0.4698174370354097,0,0.8243471185079229,0.0
1013,0.46926805551777956,0,0.8216526929287318,0.0
1014,0.4687210570702156,0,0.8189745696844084,0.0
1015,0.4681764158555485,0,0.8163126429885406,0.0
1016,0.467634106362428,0,0.8136668076623297,0.0
1017,0.4670941034011605,0,0.8110369591324504,0.0
1018,0.46655638209959865,0,0.8084229934288927,0.0
1019,0.46602091789908445,0,0.8058248071827898,0.0
1020,0.4654876865504441,0,0.8032422976242337,0.0
1021,0.4649566641100332,0,0.8006753625800729,0.0
1022,0.4644278269358341,0,0.7981239004717006,0.0
1023,0.46390115168360163,0,0.795587810312828,0.0
1024,0.4633766153030589,0,0.7930669917072458,0.0
1025,0.46285419503414216,0,0.7905613448465739,0.0
1026,0.4623338684032923,0,0.7880707705079995,0.0
1027,0.4618156132197955,0,0.7855951700520036,0.0
1028,0.46129940757216903,0,0.7831344454200789,0.0
1029,0.46078522982459497,0,0.7806884991324348,0.0
1030,0.4602730586133979,0,0.7782572342856953,0.0
1031,0.45976287284356887,0,0.7758405545505856,0.0
1032,0.4592546516853331,0,0.7734383641696123,0.0
1033,0.45874837457076195,0,0.7710505679547318,0.0
1034,0.45824402119042823,0,0.7686770712850137,0.0
1035,0.4577415714901039,0,0.7663177801042949,0.0
1036,0.45724100566750053,0,0.7639726009188269,0.0
1037,0.4567423041690511,0,0.7616414407949168,0.0
1038,0.45624544768673303,0,0.7593242073565601,0.0
1039,0.45575041715493186,0,0.7570208087830694,0.0
1040,0.45525719374734536,0,0.7547311538066956,0.0
1041,0.45476575887392634,0,0.7524551517102446,0.0
1042,0.4542760941778658,0,0.7501927123246884,0.0
1043,0.45378818153261374,0,0.7479437460267725,0.0
1044,0.45330200303893814,0,0.745708163736617,0.0
1045,0.4528175410220222,0,0.7434858769153145,0.0
1046,0.452334778028598,0,0.7412767975625253,0.0
1047,0.45185369682411725,0,0.7390808382140674,0.0
1048,0.45137428038995797,0,0.7368979119395038,0.0
1049,0.450896511920667,0,0.7347279323397272,0.0
1050,0.4504203748212379,0,0.7325708135445423,0.0
1051,0.44994585270442355,0,0.7304264702102452,0.0
1052,0.44947292938808286,0,0.7282948175172008,0.0
1053,0.4490015888925621,0,0.7261757711674195,0.0
1054,0.4485318154381088,0,0.7240692473821305,0.0
1055,0.4480635934423197,0,0.7219751628993559,0.0
1056,0.44759690751762077,0,0.7198934349714825,0.0
1057,0.44713174246877907,0,0.7178239813628331,0.0
1058,0.44666808329044755,0,0.7157667203472383,0.0
1059,0.44620591516474034,0,0.7137215707056066,0.0
